file,stage,axis,BER,NC,BitAccuracy,DSR,hit_ratio,SI-SNR(dB),ViSQOL,PESQ,ODG,IoU,MIoU,F1,MUSHRA,SpectralFlatness,SpectralCentroid_Hz,EffectiveBandwidth99_Hz,SilenceRatio,CrestFactor
0487_민속악_판소리.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2313,34.2,4.683,4.451,,0.904,0.527,0.9496,,0.013716,2513.51,6609.38,0.040853,6.5783
0487_민속악_판소리.wav,Limiter,axis1,0.0,1.0,,1,0.2313,36.6,4.685,4.469,,0.904,0.527,0.9496,,0.013716,2513.51,6609.38,0.040853,6.5783
0487_민속악_판소리.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.2188,22.21,4.559,4.241,,0.904,0.527,0.9496,,0.013716,2513.51,6609.38,0.040853,6.5783
0487_민속악_판소리.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.2188,22.21,4.559,4.241,,0.904,0.527,0.9496,,0.013716,2513.51,6609.38,0.040853,6.5783
0487_민속악_판소리.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.2313,33.21,4.684,4.431,,0.904,0.527,0.9496,,0.013716,2513.51,6609.38,0.040853,6.5783
0487_민속악_판소리.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.1375,-1.9,2.909,3.226,,0.9138,0.5998,0.955,,0.013716,2513.51,6609.38,0.040853,6.5783
0487_민속악_판소리.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.0375,17.28,4.636,3.985,,0.3455,0.2337,0.5135,,0.013716,2513.51,6609.38,0.040853,6.5783
0487_민속악_판소리.wav,Crop_10pct,axis2,0.0,1.0,,1,0.2254,36.47,4.704,4.504,,0.8713,0.4395,0.9312,,0.013716,2513.51,6609.38,0.040853,6.5783
0487_민속악_판소리.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.0699,,4.176,1.424,,0.5973,0.3559,0.7479,,0.013716,2513.51,6609.38,0.040853,6.5783
0487_민속악_판소리.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,-1.87,4.399,1.751,,0.0,0.0556,0.0,수동 평가 필요,0.013716,2513.51,6609.38,0.040853,6.5783
0487_민속악_판소리.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-12.99,4.427,2.463,,0.0,0.0555,0.0,수동 평가 필요,0.013716,2513.51,6609.38,0.040853,6.5783
0488_민속악_판소리.wav,NoAttack,step2,0.0,1.0,,1,0.2313,37.33,4.692,4.357,,0.904,0.527,0.9496,,0.013341,2638.19,6609.38,0.069272,4.4741
0488_민속악_판소리.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.125,29.24,4.515,3.645,,0.6994,0.409,0.8231,,0.013341,2638.19,6609.38,0.069272,4.4741
0488_민속악_판소리.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2313,35.25,4.69,4.345,,0.904,0.527,0.9496,,0.013341,2638.19,6609.38,0.069272,4.4741
0488_민속악_판소리.wav,Limiter,axis1,0.0,1.0,,1,0.2313,37.33,4.692,4.357,,0.904,0.527,0.9496,,0.013341,2638.19,6609.38,0.069272,4.4741
0488_민속악_판소리.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.2313,23.33,4.604,4.084,,0.904,0.527,0.9496,,0.013341,2638.19,6609.38,0.069272,4.4741
0488_민속악_판소리.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.2313,23.33,4.604,4.084,,0.904,0.527,0.9496,,0.013341,2638.19,6609.38,0.069272,4.4741
0488_민속악_판소리.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.2313,33.02,4.692,4.352,,0.904,0.527,0.9496,,0.013341,2638.19,6609.38,0.069272,4.4741
0488_민속악_판소리.wav,TelephoneFilter,axis2,0.0625,0.875,,1,0.0688,1.38,2.986,3.063,,0.5774,0.361,0.7321,,0.013341,2638.19,6609.38,0.069272,4.4741
0488_민속악_판소리.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.025,19.66,4.672,4.017,,0.1296,0.1214,0.2295,,0.013341,2638.19,6609.38,0.069272,4.4741
0488_민속악_판소리.wav,Crop_10pct,axis2,0.0,1.0,,1,0.2254,37.21,4.681,4.342,,0.8931,0.5215,0.9435,,0.013341,2638.19,6609.38,0.069272,4.4741
0488_민속악_판소리.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.0909,,4.261,1.492,,0.5897,0.3379,0.7419,,0.013341,2638.19,6609.38,0.069272,4.4741
0488_민속악_판소리.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,0.76,4.473,1.754,,0.0,0.0556,0.0,수동 평가 필요,0.013341,2638.19,6609.38,0.069272,4.4741
0488_민속악_판소리.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-6.48,4.424,2.408,,0.0,0.0555,0.0,수동 평가 필요,0.013341,2638.19,6609.38,0.069272,4.4741
0496_민속악_판소리.wav,NoAttack,step2,0.0,1.0,,1,0.2313,37.25,4.72,4.523,,0.904,0.527,0.9496,,0.011481,2175.58,5671.88,0.0,5.624
0496_민속악_판소리.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.1875,29.27,4.656,4.215,,0.8,0.4625,0.8889,,0.011481,2175.58,5671.88,0.0,5.624
0496_민속악_판소리.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2313,36.28,4.718,4.524,,0.904,0.527,0.9496,,0.011481,2175.58,5671.88,0.0,5.624
0496_민속악_판소리.wav,Limiter,axis1,0.0,1.0,,1,0.2313,37.25,4.72,4.523,,0.904,0.527,0.9496,,0.011481,2175.58,5671.88,0.0,5.624
0496_민속악_판소리.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.2313,29.76,4.611,4.355,,0.904,0.527,0.9496,,0.011481,2175.58,5671.88,0.0,5.624
0496_민속악_판소리.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.2313,29.76,4.611,4.355,,0.904,0.527,0.9496,,0.011481,2175.58,5671.88,0.0,5.624
0496_민속악_판소리.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.2375,33.0,4.72,4.518,,0.904,0.527,0.9496,,0.011481,2175.58,5671.88,0.0,5.624
0496_민속악_판소리.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.1,-1.71,2.606,3.379,,0.5824,0.3529,0.7361,,0.011481,2175.58,5671.88,0.0,5.624
0496_민속악_판소리.wav,Opus_32kbps,axis2,0.25,0.5,,1,0.0125,18.46,4.678,3.962,,0.1173,0.1145,0.2099,,0.011481,2175.58,5671.88,0.0,5.624
0496_민속악_판소리.wav,Crop_10pct,axis2,0.0,1.0,,1,0.2324,37.43,4.719,4.516,,0.8868,0.5148,0.94,,0.011481,2175.58,5671.88,0.0,5.624
0496_민속악_판소리.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.0559,,4.1,1.346,,0.4827,0.302,0.6511,,0.011481,2175.58,5671.88,0.0,5.624
0496_민속악_판소리.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,2.85,4.31,1.968,,0.0,0.0556,0.0,수동 평가 필요,0.011481,2175.58,5671.88,0.0,5.624
0496_민속악_판소리.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-21.86,4.361,2.983,,0.0,0.0555,0.0,수동 평가 필요,0.011481,2175.58,5671.88,0.0,5.624
0497_민속악_판소리.wav,NoAttack,step2,0.0,1.0,,1,0.2313,37.83,4.638,4.383,,0.904,0.527,0.9496,,0.008399,1570.27,4828.12,0.0,4.8576
0497_민속악_판소리.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.0875,29.34,4.266,2.933,,0.4821,0.3017,0.6506,,0.008399,1570.27,4828.12,0.0,4.8576
0497_민속악_판소리.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2375,37.1,4.637,4.374,,0.904,0.527,0.9496,,0.008399,1570.27,4828.12,0.0,4.8576
0497_민속악_판소리.wav,Limiter,axis1,0.0,1.0,,1,0.2313,37.83,4.638,4.383,,0.904,0.527,0.9496,,0.008399,1570.27,4828.12,0.0,4.8576
0497_민속악_판소리.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.2437,32.51,4.55,4.303,,0.904,0.527,0.9496,,0.008399,1570.27,4828.12,0.0,4.8576
0497_민속악_판소리.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.2437,32.51,4.55,4.303,,0.904,0.527,0.9496,,0.008399,1570.27,4828.12,0.0,4.8576
0497_민속악_판소리.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.2313,34.08,4.637,4.385,,0.904,0.527,0.9496,,0.008399,1570.27,4828.12,0.0,4.8576
0497_민속악_판소리.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.1375,-2.67,3.002,3.526,,0.9029,0.5651,0.9489,,0.008399,1570.27,4828.12,0.0,4.8576
0497_민속악_판소리.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.1187,19.75,4.603,3.823,,0.8129,0.5162,0.8968,,0.008399,1570.27,4828.12,0.0,4.8576
0497_민속악_판소리.wav,Crop_10pct,axis2,0.0,1.0,,1,0.2254,37.82,4.652,4.383,,0.9051,0.5578,0.9502,,0.008399,1570.27,4828.12,0.0,4.8576
0497_민속악_판소리.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.0979,,3.95,1.549,,0.8058,0.4659,0.8925,,0.008399,1570.27,4828.12,0.0,4.8576
0497_민속악_판소리.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,5.92,4.401,2.242,,0.0,0.0556,0.0,수동 평가 필요,0.008399,1570.27,4828.12,0.0,4.8576
0497_민속악_판소리.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-13.95,4.412,3.201,,0.0,0.0555,0.0,수동 평가 필요,0.008399,1570.27,4828.12,0.0,4.8576
0505_민속악_판소리.wav,NoAttack,step2,0.0,1.0,,1,0.2125,37.59,4.683,4.492,,0.904,0.527,0.9496,,0.012257,1824.51,5578.12,0.0,5.0877
0505_민속악_판소리.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.15,29.3,4.498,3.553,,0.814,0.507,0.8974,,0.012257,1824.51,5578.12,0.0,5.0877
0505_민속악_판소리.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2125,37.21,4.682,4.492,,0.904,0.527,0.9496,,0.012257,1824.51,5578.12,0.0,5.0877
0505_민속악_판소리.wav,Limiter,axis1,0.0,1.0,,1,0.2125,37.59,4.683,4.492,,0.904,0.527,0.9496,,0.012257,1824.51,5578.12,0.0,5.0877
0505_민속악_판소리.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.225,33.54,4.644,4.403,,0.904,0.527,0.9496,,0.012257,1824.51,5578.12,0.0,5.0877
0505_민속악_판소리.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.225,33.54,4.644,4.402,,0.904,0.527,0.9496,,0.012257,1824.51,5578.12,0.0,5.0877
0505_민속악_판소리.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.2125,31.98,4.682,4.49,,0.904,0.527,0.9496,,0.012257,1824.51,5578.12,0.0,5.0877
0505_민속악_판소리.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.1437,-2.62,2.993,3.647,,0.9086,0.5733,0.9521,,0.012257,1824.51,5578.12,0.0,5.0877
0505_민속악_판소리.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.0375,18.11,4.668,4.053,,0.3515,0.2372,0.5202,,0.012257,1824.51,5578.12,0.0,5.0877
0505_민속악_판소리.wav,Crop_10pct,axis2,0.0,1.0,,1,0.2042,37.64,4.698,4.481,,0.9108,0.587,0.9533,,0.012257,1824.51,5578.12,0.0,5.0877
0505_민속악_판소리.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.0699,,4.15,1.376,,0.7059,0.4127,0.8276,,0.012257,1824.51,5578.12,0.0,5.0877
0505_민속악_판소리.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,3.96,4.463,2.029,,0.0,0.0556,0.0,수동 평가 필요,0.012257,1824.51,5578.12,0.0,5.0877
0505_민속악_판소리.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-14.79,4.482,3.026,,0.0,0.0555,0.0,수동 평가 필요,0.012257,1824.51,5578.12,0.0,5.0877
0507_민속악_판소리.wav,NoAttack,step2,0.0,1.0,,1,0.2375,37.36,4.675,4.441,,0.904,0.527,0.9496,,0.011477,1887.29,5640.62,0.0,5.2987
0507_민속악_판소리.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.1187,29.26,4.58,3.862,,0.7018,0.4259,0.8247,,0.011477,1887.29,5640.62,0.0,5.2987
0507_민속악_판소리.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2375,36.61,4.674,4.432,,0.904,0.527,0.9496,,0.011477,1887.29,5640.62,0.0,5.2987
0507_민속악_판소리.wav,Limiter,axis1,0.0,1.0,,1,0.2375,37.25,4.675,4.441,,0.904,0.527,0.9496,,0.011477,1887.29,5640.62,0.0,5.2987
0507_민속악_판소리.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.225,31.28,4.578,4.306,,0.904,0.527,0.9496,,0.011477,1887.29,5640.62,0.0,5.2987
0507_민속악_판소리.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.225,31.28,4.578,4.305,,0.904,0.527,0.9496,,0.011477,1887.29,5640.62,0.0,5.2987
0507_민속악_판소리.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.2313,32.16,4.675,4.439,,0.904,0.527,0.9496,,0.011477,1887.29,5640.62,0.0,5.2987
0507_민속악_판소리.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.1562,-3.71,2.725,3.484,,0.7898,0.4437,0.8825,,0.011477,1887.29,5640.62,0.0,5.2987
0507_민속악_판소리.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.0563,18.76,4.645,4.012,,0.4671,0.2973,0.6367,,0.011477,1887.29,5640.62,0.0,5.2987
0507_민속악_판소리.wav,Crop_10pct,axis2,0.0,1.0,,1,0.2324,37.36,4.668,4.417,,0.8805,0.5084,0.9365,,0.011477,1887.29,5640.62,0.0,5.2987
0507_민속악_판소리.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.0699,,3.999,1.283,,0.5921,0.3654,0.7438,,0.011477,1887.29,5640.62,0.0,5.2987
0507_민속악_판소리.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,4.52,4.348,2.014,,0.0,0.0556,0.0,수동 평가 필요,0.011477,1887.29,5640.62,0.0,5.2987
0507_민속악_판소리.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-13.34,4.267,2.875,,0.0,0.0555,0.0,수동 평가 필요,0.011477,1887.29,5640.62,0.0,5.2987
0514_민속악_판소리.wav,NoAttack,step2,0.0,1.0,,1,0.2562,37.74,4.695,4.498,,0.8989,0.4994,0.9467,,0.008632,1613.47,4625.0,0.0,5.1146
0514_민속악_판소리.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.125,29.32,4.464,3.801,,0.6919,0.4115,0.8179,,0.008632,1613.47,4625.0,0.0,5.1146
0514_민속악_판소리.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2562,37.6,4.698,4.498,,0.8989,0.4994,0.9467,,0.008632,1613.47,4625.0,0.0,5.1146
0514_민속악_판소리.wav,Limiter,axis1,0.0,1.0,,1,0.2562,32.95,4.693,4.498,,0.8989,0.4994,0.9467,,0.008632,1613.47,4625.0,0.0,5.1146
0514_민속악_판소리.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.2437,33.98,4.577,4.415,,0.904,0.527,0.9496,,0.008632,1613.47,4625.0,0.0,5.1146
0514_민속악_판소리.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.2437,33.98,4.577,4.415,,0.904,0.527,0.9496,,0.008632,1613.47,4625.0,0.0,5.1146
0514_민속악_판소리.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.2375,30.31,4.695,4.498,,0.8989,0.4994,0.9467,,0.008632,1613.47,4625.0,0.0,5.1146
0514_민속악_판소리.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.15,-5.33,2.853,3.5,,0.8,0.4625,0.8889,,0.008632,1613.47,4625.0,0.0,5.1146
0514_민속악_판소리.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.0375,19.33,4.657,4.121,,0.3598,0.246,0.5291,,0.008632,1613.47,4625.0,0.0,5.1146
0514_민속악_판소리.wav,Crop_10pct,axis2,0.0,1.0,,1,0.2535,37.89,4.689,4.488,,0.8862,0.512,0.9397,,0.008632,1613.47,4625.0,0.0,5.1146
0514_민속악_판소리.wav,TSM_1.1x,axis2,0.0625,0.875,,1,0.1049,,3.913,1.328,,0.7104,0.4244,0.8307,,0.008632,1613.47,4625.0,0.0,5.1146
0514_민속악_판소리.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,5.96,4.399,2.082,,0.0,0.0556,0.0,수동 평가 필요,0.008632,1613.47,4625.0,0.0,5.1146
0514_민속악_판소리.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-8.43,4.45,3.083,,0.0,0.0555,0.0,수동 평가 필요,0.008632,1613.47,4625.0,0.0,5.1146
0515_민속악_판소리.wav,NoAttack,step2,0.0,1.0,,1,0.2188,37.57,4.717,4.598,,0.9091,0.5545,0.9524,,0.010113,1878.29,4718.75,0.0,4.8666
0515_민속악_판소리.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.1125,29.29,4.67,4.309,,0.8851,0.5579,0.939,,0.010113,1878.29,4718.75,0.0,4.8666
0515_민속악_판소리.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2188,37.25,4.715,4.6,,0.9091,0.5545,0.9524,,0.010113,1878.29,4718.75,0.0,4.8666
0515_민속악_판소리.wav,Limiter,axis1,0.0,1.0,,1,0.2188,37.57,4.717,4.598,,0.9091,0.5545,0.9524,,0.010113,1878.29,4718.75,0.0,4.8666
0515_민속악_판소리.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.225,31.83,4.565,4.478,,0.9091,0.5545,0.9524,,0.010113,1878.29,4718.75,0.0,4.8666
0515_민속악_판소리.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.225,31.83,4.565,4.478,,0.9091,0.5545,0.9524,,0.010113,1878.29,4718.75,0.0,4.8666
0515_민속악_판소리.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.225,30.79,4.716,4.597,,0.9091,0.5545,0.9524,,0.010113,1878.29,4718.75,0.0,4.8666
0515_민속악_판소리.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.125,-4.35,2.719,3.69,,0.7977,0.4822,0.8875,,0.010113,1878.29,4718.75,0.0,4.8666
0515_민속악_판소리.wav,Opus_32kbps,axis2,0.0625,0.875,,1,0.0312,19.09,4.65,4.131,,0.2378,0.1756,0.3842,,0.010113,1878.29,4718.75,0.0,4.8666
0515_민속악_판소리.wav,Crop_10pct,axis2,0.0,1.0,,1,0.2113,37.67,4.714,4.595,,0.8981,0.5681,0.9463,,0.010113,1878.29,4718.75,0.0,4.8666
0515_민속악_판소리.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.0699,,4.036,1.415,,0.5909,0.3518,0.7428,,0.010113,1878.29,4718.75,0.0,4.8666
0515_민속악_판소리.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,5.18,4.398,2.005,,0.0,0.0556,0.0,수동 평가 필요,0.010113,1878.29,4718.75,0.0,4.8666
0515_민속악_판소리.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-11.11,4.428,2.891,,0.0,0.0555,0.0,수동 평가 필요,0.010113,1878.29,4718.75,0.0,4.8666
0519_민속악_판소리.wav,NoAttack,step2,0.0,1.0,,1,0.2313,37.41,4.618,4.267,,0.904,0.527,0.9496,,0.010057,1566.25,5578.12,0.071048,5.3521
0519_민속악_판소리.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.0813,29.3,4.378,3.173,,0.5647,0.3419,0.7218,,0.010057,1566.25,5578.12,0.071048,5.3521
0519_민속악_판소리.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2313,37.22,4.619,4.267,,0.904,0.527,0.9496,,0.010057,1566.25,5578.12,0.071048,5.3521
0519_민속악_판소리.wav,Limiter,axis1,0.0,1.0,,1,0.2313,37.41,4.618,4.267,,0.904,0.527,0.9496,,0.010057,1566.25,5578.12,0.071048,5.3521
0519_민속악_판소리.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.2313,34.4,4.576,4.228,,0.904,0.527,0.9496,,0.010057,1566.25,5578.12,0.071048,5.3521
0519_민속악_판소리.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.2313,34.4,4.576,4.228,,0.904,0.527,0.9496,,0.010057,1566.25,5578.12,0.071048,5.3521
0519_민속악_판소리.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.2313,32.41,4.618,4.271,,0.904,0.527,0.9496,,0.010057,1566.25,5578.12,0.071048,5.3521
0519_민속악_판소리.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.125,-4.28,2.948,3.487,,0.8035,0.4871,0.891,,0.010057,1566.25,5578.12,0.071048,5.3521
0519_민속악_판소리.wav,Opus_32kbps,axis2,0.0,1.0,,1,0.1187,19.94,4.583,3.993,,0.5906,0.3523,0.7426,,0.010057,1566.25,5578.12,0.071048,5.3521
0519_민속악_판소리.wav,Crop_10pct,axis2,0.0,1.0,,1,0.2324,37.51,4.613,4.225,,0.8931,0.5215,0.9435,,0.010057,1566.25,5578.12,0.071048,5.3521
0519_민속악_판소리.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.1469,,3.798,1.29,,0.9091,0.5545,0.9524,,0.010057,1566.25,5578.12,0.071048,5.3521
0519_민속악_판소리.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,5.9,4.363,2.264,,0.0,0.0556,0.0,수동 평가 필요,0.010057,1566.25,5578.12,0.071048,5.3521
0519_민속악_판소리.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,-10.27,4.416,3.279,,0.0,0.0555,0.0,수동 평가 필요,0.010057,1566.25,5578.12,0.071048,5.3521
Similar_Dance_00002_Cover_Arrangement_A.wav,NoAttack,step2,0.0,1.0,,1,0.2313,38.0,4.73,4.591,,0.904,0.527,0.9496,,0.013356,1754.79,4359.38,0.0,3.449
Similar_Dance_00002_Cover_Arrangement_A.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.075,29.37,4.709,4.14,,0.479,0.3045,0.6478,,0.013356,1754.79,4359.38,0.0,3.449
Similar_Dance_00002_Cover_Arrangement_A.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2313,37.39,4.729,4.586,,0.904,0.527,0.9496,,0.013356,1754.79,4359.38,0.0,3.449
Similar_Dance_00002_Cover_Arrangement_A.wav,Limiter,axis1,0.0,1.0,,1,0.2313,20.01,4.701,4.585,,0.904,0.527,0.9496,,0.013356,1754.79,4359.38,0.0,3.449
Similar_Dance_00002_Cover_Arrangement_A.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.225,30.11,4.593,4.319,,0.904,0.527,0.9496,,0.013356,1754.79,4359.38,0.0,3.449
Similar_Dance_00002_Cover_Arrangement_A.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.225,30.1,4.593,4.319,,0.904,0.527,0.9496,,0.013356,1754.79,4359.38,0.0,3.449
Similar_Dance_00002_Cover_Arrangement_A.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.2313,31.16,4.729,4.548,,0.904,0.527,0.9496,,0.013356,1754.79,4359.38,0.0,3.449
Similar_Dance_00002_Cover_Arrangement_A.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.1313,-21.31,2.809,2.934,,0.7989,0.4726,0.8882,,0.013356,1754.79,4359.38,0.0,3.449
Similar_Dance_00002_Cover_Arrangement_A.wav,Opus_32kbps,axis2,0.125,0.75,,1,0.0063,18.97,4.706,3.945,,0.125,0.125,0.2222,,0.013356,1754.79,4359.38,0.0,3.449
Similar_Dance_00002_Cover_Arrangement_A.wav,Crop_10pct,axis2,0.0,1.0,,1,0.2042,37.93,4.731,4.589,,0.8797,0.5268,0.936,,0.013356,1754.79,4359.38,0.0,3.449
Similar_Dance_00002_Cover_Arrangement_A.wav,TSM_1.1x,axis2,0.0625,0.875,,1,0.0559,,4.26,,,0.5024,0.314,0.6688,,0.013356,1754.79,4359.38,0.0,3.449
Similar_Dance_00002_Cover_Arrangement_A.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,9.82,4.505,1.707,,0.0,0.0556,0.0,수동 평가 필요,0.013356,1754.79,4359.38,0.0,3.449
Similar_Dance_00002_Cover_Arrangement_A.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,3.25,4.546,3.145,,0.0,0.0555,0.0,수동 평가 필요,0.013356,1754.79,4359.38,0.0,3.449
Similar_Dance_00002_Cover_Genre_A.wav,NoAttack,step2,0.0,1.0,,1,0.2062,37.77,4.732,4.626,,0.904,0.527,0.9496,,0.013689,1760.03,4687.5,0.0,2.9597
Similar_Dance_00002_Cover_Genre_A.wav,AWGN_30dB,axis1,0.0,1.0,,1,0.1688,29.34,4.729,4.572,,0.9034,0.5469,0.9493,,0.013689,1760.03,4687.5,0.0,2.9597
Similar_Dance_00002_Cover_Genre_A.wav,Resample_44100RT,axis1,0.0,1.0,,1,0.2125,37.3,4.731,4.626,,0.904,0.527,0.9496,,0.013689,1760.03,4687.5,0.0,2.9597
Similar_Dance_00002_Cover_Genre_A.wav,Limiter,axis1,0.0,1.0,,1,0.2062,22.36,4.716,4.595,,0.904,0.527,0.9496,,0.013689,1760.03,4687.5,0.0,2.9597
Similar_Dance_00002_Cover_Genre_A.wav,MP3_128kbps,axis2,0.0,1.0,,1,0.2125,29.63,4.644,4.349,,0.904,0.527,0.9496,,0.013689,1760.03,4687.5,0.0,2.9597
Similar_Dance_00002_Cover_Genre_A.wav,MP3_320kbps,axis2,0.0,1.0,,1,0.2125,29.63,4.644,4.348,,0.904,0.527,0.9496,,0.013689,1760.03,4687.5,0.0,2.9597
Similar_Dance_00002_Cover_Genre_A.wav,AAC_128kbps,axis2,0.0,1.0,,1,0.2188,31.04,4.731,4.589,,0.904,0.527,0.9496,,0.013689,1760.03,4687.5,0.0,2.9597
Similar_Dance_00002_Cover_Genre_A.wav,TelephoneFilter,axis2,0.0,1.0,,1,0.1375,-14.1,2.763,3.105,,0.9086,0.5733,0.9521,,0.013689,1760.03,4687.5,0.0,2.9597
Similar_Dance_00002_Cover_Genre_A.wav,Opus_32kbps,axis2,0.125,0.75,,1,0.0063,17.62,4.7,3.895,,0.118,0.118,0.2111,,0.013689,1760.03,4687.5,0.0,2.9597
Similar_Dance_00002_Cover_Genre_A.wav,Crop_10pct,axis2,0.0,1.0,,1,0.1901,37.79,4.732,4.632,,0.8861,0.5339,0.9396,,0.013689,1760.03,4687.5,0.0,2.9597
Similar_Dance_00002_Cover_Genre_A.wav,TSM_1.1x,axis2,0.0,1.0,,1,0.021,,4.293,1.158,,0.3614,0.2391,0.531,,0.013689,1760.03,4687.5,0.0,2.9597
Similar_Dance_00002_Cover_Genre_A.wav,EnCodec_6kbps,axis3,1.0,-1.0,0.0,0,0.0,8.49,4.548,2.16,,0.0,0.0556,0.0,수동 평가 필요,0.013689,1760.03,4687.5,0.0,2.9597
Similar_Dance_00002_Cover_Genre_A.wav,DAC,axis3,1.0,-1.0,0.0,0,0.0,0.57,4.58,3.094,,0.0,0.0555,0.0,수동 평가 필요,0.013689,1760.03,4687.5,0.0,2.9597
Similar_Dance_00002_Cover_Instrument_A.wav,NoAttack,step2,0.0,1.0,,1,0.2437,37.17,4.726,4.615,,0.904,0.527,0.9496,,0.013958,1813.81,3359.38,0.0,8.5241
